Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
David and Goliath,http://www.boxofficemojo.com/movies/?id=davidandgoliath.htm,04/03/2015,PG,92,154901,34,278021,null,null
David Harum,http://www.boxofficemojo.com/movies/?id=davidharum.htm,03/01/1934,Unrated,83,null,null,null,null,null
Dawn of the Dead,http://www.boxofficemojo.com/movies/?id=dawnofthedead.htm,03/19/2004,R,98,26722575,2748,59020957,43335424,102356381
Dawn of the Planet of the Apes,http://www.boxofficemojo.com/movies/?id=dawnoftheapes.htm,07/11/2014,PG-13,130,72611427,3969,208545589,500290000,708835589
The Dawn Patrol,http://www.boxofficemojo.com/movies/?id=dawnpatrol.htm,12/23/1938,Unrated,103,null,null,null,null,null
The Day,http://www.boxofficemojo.com/movies/?id=day2012.htm,08/29/2012,Unrated,90,10121,12,20984,n/a,20984
The Day After Tomorrow,http://www.boxofficemojo.com/movies/?id=dayaftertomorrow.htm,05/28/2004,PG-13,124,68743584,3444,186740799,357531603,544272402
The Day He Arrives,http://www.boxofficemojo.com/movies/?id=dayhearrives.htm,04/20/2012,Unrated,79,3311,2,13746,null,null
The Day I Became a Woman,http://www.boxofficemojo.com/movies/?id=dayibecameawoman.htm,04/06/2001,Unrated,78,48255,14,149971,null,null
The Day I Saw Your Heart,http://www.boxofficemojo.com/movies/?id=dayisawyourheart.htm,08/24/2012,Unrated,98,2810,1,3546,1963145,1966691
Day Night / Day Night,http://www.boxofficemojo.com/movies/?id=daynightdaynight.htm,05/09/2007,Unrated,94,5457,6,31856,4077,35933
Day of the Dead,http://www.boxofficemojo.com/movies/?id=dayofthedead.htm,07/19/1985,Unrated,102,1700000,168,5000000,null,null
The Day of the Dolphin,http://www.boxofficemojo.com/movies/?id=dayofthedolphin.htm,12/19/1973,PG,104,null,null,2300000,null,null
The Day the Earth Stood Still (1951),http://www.boxofficemojo.com/movies/?id=daytheearthstoodstill.htm,09/18/1951,Unrated,92,null,null,null,null,null
The Day the Earth Stood Still (2008),http://www.boxofficemojo.com/movies/?id=daytheearthstoodstill08.htm,12/12/2008,PG-13,110,30480153,3560,79366978,153726881,233093859
Day Watch,http://www.boxofficemojo.com/movies/?id=daywatch.htm,06/01/2007,R,132,46730,64,450897,38411815,38862712
A Day Without a Mexican,http://www.boxofficemojo.com/movies/?id=daywithoutamexican.htm,05/14/2004,R,100,628807,107,4179890,5877131,10057021
Day Zero,http://www.boxofficemojo.com/movies/?id=dayzero.htm,01/18/2008,R,96,12070,2,16659,null,null
Daybreak,http://www.boxofficemojo.com/movies/?id=daybreak.htm,02/02/2005,R,108,2350,1,6995,null,null
Daybreakers,http://www.boxofficemojo.com/movies/?id=daybreakers.htm,01/08/2010,R,98,15146692,2523,30101577,21314887,51416464
Daylight,http://www.boxofficemojo.com/movies/?id=daylight.htm,12/06/1996,PG-13,105,10015875,2189,33023469,126189000,159212469
Daylight (2011),http://www.boxofficemojo.com/movies/?id=daylight2011.htm,07/15/2011,Unrated,74,959,1,4171,null,null
Days and Clouds,http://www.boxofficemojo.com/movies/?id=daysandclouds.htm,07/11/2008,Unrated,115,16707,4,112102,6854122,6966224
Days and Nights,http://www.boxofficemojo.com/movies/?id=daysandnights.htm,09/26/2014,Unrated,91,6003,1,13243,null,null
Days of Being Wild,http://www.boxofficemojo.com/movies/?id=daysofbeingwild.htm,11/19/2004,Unrated,89,18090,4,146310,42320,188630
Days of Glory,http://www.boxofficemojo.com/movies/?id=daysofglory.htm,12/06/2006,R,125,10996,29,320700,22643001,22963701
Days of Heaven,http://www.boxofficemojo.com/movies/?id=daysofheaven.htm,09/13/1978,PG,95,null,null,3446749,null,null
The Days of Nick Drake,http://www.boxofficemojo.com/movies/?id=daysofnickdrake.htm,05/17/2002,Unrated,48,4684,1,17384,null,null
Days of Thunder,http://www.boxofficemojo.com/movies/?id=daysofthunder.htm,06/29/1990,PG-13,107,15490445,2307,82670733,75250000,157920733
Daytime Drinking,http://www.boxofficemojo.com/movies/?id=daytimedrinking.htm,06/05/2009,Unrated,116,389,1,4970,132064,137034
The Daytrippers,http://www.boxofficemojo.com/movies/?id=daytrippers.htm,03/05/1997,R,87,35988,52,2099677,null,null
Dazed and Confused,http://www.boxofficemojo.com/movies/?id=dazedandconfused.htm,09/24/1993,R,95,918127,214,7993039,null,null
De Dana Dan,http://www.boxofficemojo.com/movies/?id=dedanadan.htm,11/27/2009,Unrated,166,577381,69,944979,1040444,1985423
De Mai Tinh (Fool for Love),http://www.boxofficemojo.com/movies/?id=foolforlove10.htm,09/10/2010,PG-13,100,49313,8,165987,null,null
De-Lovely,http://www.boxofficemojo.com/movies/?id=delovely.htm,07/02/2004,PG-13,125,292963,410,13456633,5155318,18611951
The Dead,http://www.boxofficemojo.com/movies/?id=dead.htm,12/18/1987,PG,83,69074,6,4370078,null,null
Dead 5:Rave to the Grave,http://www.boxofficemojo.com/movies/?id=dead5.htm,N/A,R,86,null,null,null,null,null
Dead Again,http://www.boxofficemojo.com/movies/?id=deadagain.htm,08/23/1991,R,107,6315869,940,38016380,null,null
Dead Alive,http://www.boxofficemojo.com/movies/?id=deadalive.htm,02/12/1993,R,100,23765,11,242623,null,null
Dead Awake,http://www.boxofficemojo.com/movies/?id=deadawake.htm,12/03/2010,R,89,null,null,null,null,null
Dead Bang,http://www.boxofficemojo.com/movies/?id=deadbang.htm,03/24/1989,R,103,2847690,1073,8125592,null,null
Dead Before Dawn 3D,http://www.boxofficemojo.com/movies/?id=deadbeforedawn3d.htm,09/06/2013,R,88,null,null,null,null,null
Dead Calm,http://www.boxofficemojo.com/movies/?id=deadcalm.htm,04/07/1989,R,96,2463551,959,7825009,null,null
Dead Fish,http://www.boxofficemojo.com/movies/?id=deadfish.htm,N/A,R,N/A,null,null,null,null,null
The Dead Girl,http://www.boxofficemojo.com/movies/?id=deadgirl.htm,12/29/2006,R,93,6613,2,19875,885416,905291
Dead Heat,http://www.boxofficemojo.com/movies/?id=deadheat.htm,05/06/1988,R,84,1667036,1012,3588626,null,null
The Dead Lands,http://www.boxofficemojo.com/movies/?id=deadlands.htm,04/17/2015,R,N/A,null,null,null,null,null
Dead Man,http://www.boxofficemojo.com/movies/?id=deadman.htm,05/10/1996,R,121,104649,37,1037847,null,null
Dead Man Down,http://www.boxofficemojo.com/movies/?id=deadmandown.htm,03/08/2013,R,110,5345250,2188,10895295,7179244,18074539
Dead Man on Campus,http://www.boxofficemojo.com/movies/?id=deadmanoncampus.htm,08/21/1998,R,94,4704688,1830,15064946,null,null
Dead Man Walking,http://www.boxofficemojo.com/movies/?id=deadmanwalking.htm,12/29/1995,R,122,3571599,821,39363635,null,null
Dead Man's Burden,http://www.boxofficemojo.com/movies/?id=deadmansburden.htm,05/03/2013,Unrated,93,7620,3,29634,null,null
Dead Man's Shoes,http://www.boxofficemojo.com/movies/?id=deadmansshoes.htm,05/12/2006,Unrated,90,1825,2,6408,191673,198081
Dead Men Don't Wear Plaid,http://www.boxofficemojo.com/movies/?id=deadmendontwearplaid.htm,05/21/1982,PG,89,4289601,906,18196170,null,null
Dead of Winter,http://www.boxofficemojo.com/movies/?id=deadofwinter.htm,02/06/1987,R,100,951548,491,2413427,null,null
Dead or Alive:Final,http://www.boxofficemojo.com/movies/?id=deadoralivefinal.htm,11/29/2002,Unrated,105,1841,1,2591,null,null
Dead Poets Society,http://www.boxofficemojo.com/movies/?id=deadpoetssociety.htm,06/02/1989,PG,128,7540464,1109,95860116,140000000,235860116
The Dead Pool,http://www.boxofficemojo.com/movies/?id=deadpool.htm,07/15/1988,R,92,9071330,1831,37903295,null,null
Dead Presidents,http://www.boxofficemojo.com/movies/?id=deadpresidents.htm,10/06/1995,R,120,7943778,1084,24147179,null,null
Dead Ringers,http://www.boxofficemojo.com/movies/?id=deadringers.htm,09/23/1988,R,115,3012180,1048,8038508,null,null
Dead Silence,http://www.boxofficemojo.com/movies/?id=deadsilence.htm,03/16/2007,R,90,7842725,1806,16809076,5408331,22217407
Dead Snow,http://www.boxofficemojo.com/movies/?id=deadsnow.htm,06/19/2009,Unrated,90,5363,4,46742,1937920,1984662
Dead Snow 2:Red vs. Dead,http://www.boxofficemojo.com/movies/?id=deadsnow2.htm,10/10/2014,R,100,17331,25,37473,null,null
The Dead Zone,http://www.boxofficemojo.com/movies/?id=deadzone.htm,10/21/1983,R,103,4556083,1293,20766616,null,null
Deadfall,http://www.boxofficemojo.com/movies/?id=deadfall.htm,10/08/1993,R,99,9183,2,18369,null,null
Deadfall (2012),http://www.boxofficemojo.com/movies/?id=deadfall2012.htm,12/07/2012,R,94,19391,17,66351,n/a,66351
Deadfall Trail,http://www.boxofficemojo.com/movies/?id=deadfalltrail.htm,05/14/2010,Not Yet Rated,97,null,null,null,null,null
Deadline,http://www.boxofficemojo.com/movies/?id=deadline.htm,09/11/1987,R,90,86681,46,141211,null,null
Deadline (2012),http://www.boxofficemojo.com/movies/?id=deadline2012.htm,02/17/2012,PG-13,95,null,null,null,null,null
Deadly Blessing,http://www.boxofficemojo.com/movies/?id=deadlyblessing.htm,08/14/1981,R,102,null,null,8279042,null,null
Deadly Friend,http://www.boxofficemojo.com/movies/?id=deadlyfriend.htm,10/10/1986,R,91,3804429,1213,8988731,null,null
Deadly Renovations,http://www.boxofficemojo.com/movies/?id=deadlyrenovations.htm,06/08/2012,Unrated,84,42588,13,146146,null,null
Deadpool,http://www.boxofficemojo.com/movies/?id=deadpool2016.htm,02/12/2016,Not Yet Rated,N/A,null,null,null,null,null
Deadtime,http://www.boxofficemojo.com/movies/?id=deadtime.htm,05/11/2012,Unrated,102,30240,18,156072,null,null
Deadtime Stories,http://www.boxofficemojo.com/movies/?id=deadtimestories.htm,11/28/1986,R,93,708112,255,2750741,null,null
The Deal,http://www.boxofficemojo.com/movies/?id=deal05.htm,06/17/2005,R,107,null,null,n/a,20035,20035
Deal,http://www.boxofficemojo.com/movies/?id=deal.htm,04/25/2008,PG-13,86,35281,51,61626,17105,78731
Deal of the Century,http://www.boxofficemojo.com/movies/?id=dealofthecentury.htm,11/04/1983,PG,99,3520605,1226,10369581,null,null
Dealin' With Idiots,http://www.boxofficemojo.com/movies/?id=dealingwithidiots.htm,07/12/2013,Unrated,88,8508,3,17909,null,null
Dear Frankie,http://www.boxofficemojo.com/movies/?id=dearfrankie.htm,03/04/2005,PG-13,102,37542,96,1341332,1638804,2980136
Dear God,http://www.boxofficemojo.com/movies/?id=deargod.htm,11/01/1996,PG,112,3213045,1774,7138523,null,null
Dear Jesse,http://www.boxofficemojo.com/movies/?id=dearjesse.htm,06/26/1998,Unrated,80,1508,3,17744,null,null
Dear John,http://www.boxofficemojo.com/movies/?id=dearjohn.htm,02/05/2010,PG-13,108,30468614,3062,80014842,34962262,114977104
Dear Mr. Watterson,http://www.boxofficemojo.com/movies/?id=drmrwatterson.htm,11/15/2013,Unrated,99,6199,9,23899,null,null
Dear Wendy,http://www.boxofficemojo.com/movies/?id=dearwendy.htm,09/23/2005,Unrated,100,8222,7,23106,581294,604400
Dear White People,http://www.boxofficemojo.com/movies/?id=dearwhitepeople.htm,10/17/2014,R,100,347959,393,4404154,null,null
Dear Zachary:A Letter to a Son About His Father,http://www.boxofficemojo.com/movies/?id=dearzachary.htm,10/31/2008,Unrated,93,2886,3,18334,null,null
The Death and Life of Bobby Z,http://www.boxofficemojo.com/movies/?id=deathandlifeofbobbyz.htm,N/A,R,94,null,null,n/a,413454,413454
Death and the Maiden,http://www.boxofficemojo.com/movies/?id=deathandthemaiden.htm,12/23/1994,R,103,74366,572,3103716,null,null
Death at a Funeral (2007),http://www.boxofficemojo.com/movies/?id=deathatafuneral.htm,08/17/2007,R,90,1282973,324,8580428,38208985,46789413
Death at a Funeral (2010),http://www.boxofficemojo.com/movies/?id=deathatafuneral10.htm,04/16/2010,R,90,16217540,2459,42739347,6311539,49050886
Death Becomes Her,http://www.boxofficemojo.com/movies/?id=deathbecomesher.htm,07/31/1992,PG-13,103,12110355,1866,58422650,90600000,149022650
Death Before Dishonor,http://www.boxofficemojo.com/movies/?id=deathbeforedishonor.htm,02/20/1987,R,93,1847950,776,4546244,null,null
Death by China,http://www.boxofficemojo.com/movies/?id=deathbychina.htm,08/17/2012,Unrated,64,5701,3,38492,null,null
Death Defying Acts,http://www.boxofficemojo.com/movies/?id=deathdefyingacts.htm,07/11/2008,Unrated,97,3561,2,5665,8374664,8380329
The Death Factory Bloodletting,http://www.boxofficemojo.com/movies/?id=deathfactorybloodletting.htm,05/15/2009,Unrated,89,3822,1,4638,null,null
The Death Factory Bloodletting,http://www.boxofficemojo.com/movies/?id=deathfactorybloodletting.htm,05/15/2009,Unrated,89,3822,1,4638,null,null
Death in Love,http://www.boxofficemojo.com/movies/?id=deathinlove.htm,07/17/2009,R,97,14296,4,23412,null,null
Death Metal Angola,http://www.boxofficemojo.com/movies/?id=deathmetalangola.htm,11/07/2014,R,83,895,1,4674,null,null
Death of a Dynasty,http://www.boxofficemojo.com/movies/?id=deathofadynasty.htm,04/29/2005,R,90,28107,16,42108,null,null
Death of a Ghost Hunter,http://www.boxofficemojo.com/movies/?id=deathofaghosthunter.htm,06/12/2009,Unrated,87,3648,1,3984,null,null
Death of a President,http://www.boxofficemojo.com/movies/?id=deathofapresident.htm,10/27/2006,R,90,281778,143,519086,350266,869352
Death of a Superhero,http://www.boxofficemojo.com/movies/?id=deathofasuperhero.htm,05/04/2012,Unrated,97,345,1,607,n/a,607
The Death of Mr. Lazarescu,http://www.boxofficemojo.com/movies/?id=deathofmrlazarescu.htm,04/26/2006,R,150,5880,5,80301,136621,216922
Death of the Virgin,http://www.boxofficemojo.com/movies/?id=deathofthevirgin.htm,02/10/2012,Unrated,103,8628,3,25247,null,null
Death on the Nile,http://www.boxofficemojo.com/movies/?id=deathonthenile.htm,09/29/1978,PG,120,null,null,14560084,null,null
Death Race,http://www.boxofficemojo.com/movies/?id=deathrace.htm,08/22/2008,R,89,12621090,2586,36316032,39361483,75677515
Death Race 2000,http://www.boxofficemojo.com/movies/?id=deathrace2000.htm,04/27/1975,R,79,null,null,null,null,null
Death Sentence,http://www.boxofficemojo.com/movies/?id=deathsentence.htm,08/31/2007,R,110,4231321,1823,9534258,7440201,16974459
Death to Smoochy,http://www.boxofficemojo.com/movies/?id=deathtosmoochy.htm,03/29/2002,R,109,4266463,2164,8364691,18247,8382938
Death Warrant,http://www.boxofficemojo.com/movies/?id=deathwarrant.htm,09/14/1990,R,89,5019902,1090,16853487,null,null
Death Wish,http://www.boxofficemojo.com/movies/?id=deathwish.htm,07/24/1974,R,93,null,null,22000000,null,null
Death Wish 3,http://www.boxofficemojo.com/movies/?id=deathwish3.htm,11/01/1985,R,91,5319116,1460,16116878,null,null
Death Wish 4:The Crackdown,http://www.boxofficemojo.com/movies/?id=deathwish4.htm,11/06/1987,R,99,2466557,1030,6880310,null,null
Death Wish II,http://www.boxofficemojo.com/movies/?id=deathwish2.htm,02/19/1982,R,89,1871487,377,16100000,null,null
Death Wish V:The Face of Death,http://www.boxofficemojo.com/movies/?id=deathwish5.htm,01/14/1994,R,95,503936,248,1702394,null,null
Deathstalker,http://www.boxofficemojo.com/movies/?id=deathstalker.htm,09/02/1983,R,81,456700,250,11919250,null,null
Deathtrap,http://www.boxofficemojo.com/movies/?id=deathtrap.htm,03/19/1982,PG,116,1538693,603,19282134,null,null
The Debt,http://www.boxofficemojo.com/movies/?id=debt.htm,08/31/2011,R,113,9909499,1874,31177548,14458820,45636368
The Debut,http://www.boxofficemojo.com/movies/?id=debut.htm,03/16/2001,R,94,null,5,1745778,null,null
A Decade Under the Influence,http://www.boxofficemojo.com/movies/?id=decadeundertheinfluence.htm,04/25/2003,R,112,2320,3,34837,null,null
The Decalogue,http://www.boxofficemojo.com/movies/?id=decalouge.htm,06/09/2000,Unrated,N/A,18044,1,655720,null,null
Deceived,http://www.boxofficemojo.com/movies/?id=deceived.htm,09/27/1991,PG-13,108,4316719,1201,28738096,null,null
Deceiver,http://www.boxofficemojo.com/movies/?id=deceiver.htm,01/30/1998,R,102,279103,211,572433,null,null
The Deceivers,http://www.boxofficemojo.com/movies/?id=deceivers.htm,09/02/1988,PG-13,103,18245,68,346297,null,null
December,http://www.boxofficemojo.com/movies/?id=december.htm,12/06/1991,PG,91,4529,2,5868,null,null
December Boys,http://www.boxofficemojo.com/movies/?id=decemberboys.htm,09/14/2007,PG-13,105,15810,13,50715,1124864,1175579
A Decent Factory,http://www.boxofficemojo.com/movies/?id=decentfactory.htm,06/29/2005,Unrated,79,1900,1,7925,null,null
The Decent One,http://www.boxofficemojo.com/movies/?id=decentone.htm,10/01/2014,Unrated,94,null,2,21327,null,null
Deception (1993),http://www.boxofficemojo.com/movies/?id=deception93.htm,10/29/1993,PG-13,90,162274,112,608866,null,null
Deception (2008),http://www.boxofficemojo.com/movies/?id=deception.htm,04/25/2008,R,108,2312146,2001,4598506,13142792,17741298
Deceptive Practice:The Mysteries and Mentors of Ricky Jay,http://www.boxofficemojo.com/movies/?id=rickyjay.htm,04/17/2013,Unrated,88,13802,7,152791,null,null
Deck the Halls,http://www.boxofficemojo.com/movies/?id=deckthehalls.htm,11/22/2006,PG,95,12001256,3205,35093569,12137501,47231070
Declaration of War,http://www.boxofficemojo.com/movies/?id=declarationofwar.htm,01/27/2012,Unrated,110,12791,11,59100,5841992,5901092
Decline of the American Empire,http://www.boxofficemojo.com/movies/?id=declineoftheamericanempire.htm,11/14/1986,R,102,null,null,1902706,null,null
The Decline of Western Civilization Part II:The Metal Years,http://www.boxofficemojo.com/movies/?id=metalyears.htm,06/03/1988,R,93,45008,21,373743,null,null
Decoding Annie Parker,http://www.boxofficemojo.com/movies/?id=decodingannieparker.htm,05/02/2014,R,91,16781,13,48390,n/a,48390
Decoding Deepak,http://www.boxofficemojo.com/movies/?id=decodingdeepak.htm,10/05/2012,Unrated,83,9100,3,9100,null,null
Deconstructing Harry,http://www.boxofficemojo.com/movies/?id=deconstructingharry.htm,12/12/1997,R,93,356476,445,10686841,null,null
The Decoy Bride,http://www.boxofficemojo.com/movies/?id=decoybride.htm,03/09/2012,PG,89,542,1,759,n/a,759
Decoys,http://www.boxofficemojo.com/movies/?id=decoys.htm,02/27/2004,R,95,84733,55,84733,null,null
Dedication,http://www.boxofficemojo.com/movies/?id=dedication.htm,08/24/2007,R,111,23832,8,92853,157329,250182
The Deep,http://www.boxofficemojo.com/movies/?id=deep.htm,06/17/1977,PG,123,6835540,731,47346365,null,null
Deep Blue,http://www.boxofficemojo.com/movies/?id=deepblue.htm,06/03/2005,G,83,8373,5,132261,19156000,19288261
Deep Blue Sea,http://www.boxofficemojo.com/movies/?id=deepbluesea.htm,07/30/1999,R,105,19107643,2901,73648142,91000000,164648142
The Deep Blue Sea,http://www.boxofficemojo.com/movies/?id=deepbluesea12.htm,03/23/2012,R,98,123841,61,1126525,n/a,1126525
Deep Cover,http://www.boxofficemojo.com/movies/?id=deepcover.htm,04/17/1992,R,107,3451356,902,16639799,null,null
The Deep End,http://www.boxofficemojo.com/movies/?id=deepend.htm,08/10/2001,R,101,141852,412,8823109,1208420,10031529
The Deep End of the Ocean,http://www.boxofficemojo.com/movies/?id=deependoftheocean.htm,03/12/1999,PG-13,109,5558400,1907,13898649,14222451,28121100
Deep Gold,http://www.boxofficemojo.com/movies/?id=deepgold.htm,04/22/2011,PG-13,83,7000,25,12000,null,null
Deep Impact,http://www.boxofficemojo.com/movies/?id=deepimpact.htm,05/08/1998,PG-13,120,41152375,3280,140464664,209000000,349464664
Deep Rising,http://www.boxofficemojo.com/movies/?id=deeprising.htm,01/30/1998,R,106,4737793,1788,11203026,null,null
Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?id=deepsea3d.htm,03/03/2006,G,40,700213,47,46097386,38892449,84989835
Deep Water,http://www.boxofficemojo.com/movies/?id=deepwater.htm,08/24/2007,PG,93,22632,17,271143,456059,727202
Deepstar Six,http://www.boxofficemojo.com/movies/?id=deepstarsix.htm,01/13/1989,R,103,3306320,1118,8143225,null,null
Deepwater Horizon,http://www.boxofficemojo.com/movies/?id=deepwaterhorizon.htm,09/30/2016,Not Yet Rated,N/A,null,null,null,null,null
The Deer Hunter,http://www.boxofficemojo.com/movies/?id=deerhunter.htm,12/08/1978,R,183,null,null,48979328,null,null
Deewaar,http://www.boxofficemojo.com/movies/?id=deewar.htm,06/25/2004,Unrated,180,111423,41,111423,null,null
Deewane Huye Paagal,http://www.boxofficemojo.com/movies/?id=deewanehuyepaagal.htm,11/24/2005,Unrated,160,145780,48,364357,null,null
Def by Temptation,http://www.boxofficemojo.com/movies/?id=defbytemptation.htm,05/11/1990,R,95,54582,57,2218579,null,null
Def Jam's How to Be a Player,http://www.boxofficemojo.com/movies/?id=defjamshowtobeaplayer.htm,08/08/1997,R,93,4206656,756,14009368,null,null
Def-Con 4,http://www.boxofficemojo.com/movies/?id=defcon4.htm,03/15/1985,R,88,210904,54,1057064,null,null
Defamation,http://www.boxofficemojo.com/movies/?id=defamation.htm,11/20/2009,Unrated,91,4725,4,12038,5271,17309
Defence of the Realm,http://www.boxofficemojo.com/movies/?id=defenceoftherealm.htm,11/21/1986,PG,96,19938,15,750000,null,null
Defending Your Life,http://www.boxofficemojo.com/movies/?id=defendingyourlife.htm,03/22/1991,PG,111,3287408,715,16371128,null,null
Defendor,http://www.boxofficemojo.com/movies/?id=defendor.htm,02/19/2010,R,95,13265,4,44462,null,null
Defenseless,http://www.boxofficemojo.com/movies/?id=defenseless.htm,08/23/1991,R,106,1590439,668,6413375,null,null
Defiance,http://www.boxofficemojo.com/movies/?id=defiance.htm,12/31/2008,R,137,8911827,1793,28644813,22510406,51155219
Defiance (1980),http://www.boxofficemojo.com/movies/?id=defiance80.htm,03/14/1980,Unrated,102,null,null,null,null,null
Definitely Maybe,http://www.boxofficemojo.com/movies/?id=definitelymaybe.htm,02/14/2008,PG-13,105,9764270,2220,32241649,23206319,55447968
Deitrick Haddon's A Beautiful Soul,http://www.boxofficemojo.com/movies/?id=beautifulsoul.htm,05/04/2012,PG-13,90,46410,20,54008,null,null
Deja Vu,http://www.boxofficemojo.com/movies/?id=dejavu06.htm,11/22/2006,PG-13,128,20574802,3108,64038616,116518934,180557550
Deja Vu (1998),http://www.boxofficemojo.com/movies/?id=dejavu.htm,04/24/1998,PG-13,117,29018,39,1086181,null,null
Delgo,http://www.boxofficemojo.com/movies/?id=delgo.htm,12/12/2008,PG,90,511920,2160,694782,null,null
Delhi 6,http://www.boxofficemojo.com/movies/?id=delhi6.htm,02/20/2009,Unrated,140,602850,90,879913,12245666,13125579
Delhi Belly,http://www.boxofficemojo.com/movies/?id=delhibelly.htm,07/01/2011,Unrated,103,581943,90,1532594,15173480,16706074
Delhi Safari,http://www.boxofficemojo.com/movies/?id=delhisafari.htm,12/07/2012,PG,96,null,null,null,null,null
Deli Man,http://www.boxofficemojo.com/movies/?id=deliman.htm,02/27/2015,PG-13,N/A,37321,38,458740,null,null
Delicacy,http://www.boxofficemojo.com/movies/?id=delicacy.htm,03/16/2012,PG-13,108,null,null,498584,9197620,9696204
The Delicate Art of Parking,http://www.boxofficemojo.com/movies/?id=delicateartofparking.htm,04/02/2004,Unrated,87,15859,10,213008,null,null
A Delicate Balance,http://www.boxofficemojo.com/movies/?id=delicatebalance.htm,12/10/1973,PG,133,null,null,null,null,null
Delicatessen,http://www.boxofficemojo.com/movies/?id=delicatessen.htm,04/03/1992,R,99,4733,32,1794187,null,null
Delirious (1991),http://www.boxofficemojo.com/movies/?id=delirious.htm,08/09/1991,PG,96,1803059,1142,5546827,null,null
Delirious (2007),http://www.boxofficemojo.com/movies/?id=delirious07.htm,08/15/2007,Unrated,107,19030,5,86460,573129,659589
Deliver Us from Eva,http://www.boxofficemojo.com/movies/?id=deliverusfromeva.htm,02/07/2003,R,105,6648374,1139,17573594,null,null
Deliver Us From Evil,http://www.boxofficemojo.com/movies/?id=bewarethenight.htm,07/02/2014,R,118,9740471,3049,30577122,57360693,87937815
Deliver Us from Evil (2006),http://www.boxofficemojo.com/movies/?id=deliverusfromevil.htm,10/13/2006,Unrated,101,15656,24,201275,125930,327205
Delivery Man,http://www.boxofficemojo.com/movies/?id=deliveryman.htm,11/22/2013,PG-13,105,7944977,3036,30664106,20500000,51164106
Delivery:The Beast Within,http://www.boxofficemojo.com/movies/?id=deliverythebeastwithin.htm,05/30/2014,Unrated,88,null,null,null,null,null
Delta Farce,http://www.boxofficemojo.com/movies/?id=deltafarce.htm,05/11/2007,PG-13,90,3420645,1931,8130530,598943,8729473
The Delta Force,http://www.boxofficemojo.com/movies/?id=deltaforce.htm,02/14/1986,R,128,5959505,1720,17768900,n/a,17768900
Delta Force 2:Operation Stranglehold,http://www.boxofficemojo.com/movies/?id=deltaforce2.htm,08/24/1990,R,111,1854379,909,6698361,null,null
Delta of Venus,http://www.boxofficemojo.com/movies/?id=deltaofvenus.htm,10/13/1995,NC-17,102,3750,4,63174,null,null
Demi-Soeur,http://www.boxofficemojo.com/movies/?id=demisoeur.htm,02/07/2014,Unrated,86,634,1,943,null,null
Demolition Man,http://www.boxofficemojo.com/movies/?id=demolitionman.htm,10/08/1993,R,115,14262432,2258,58055768,null,null
Demon Knight,http://www.boxofficemojo.com/movies/?id=talesfromthecryptdemonknight.htm,01/13/1995,R,93,10019555,1732,21089146,null,null
demonlover,http://www.boxofficemojo.com/movies/?id=demonlover.htm,09/19/2003,R,120,39284,15,232044,n/a,232044
Denise Calls Up,http://www.boxofficemojo.com/movies/?id=denisecallsup.htm,03/29/1996,PG-13,80,10006,16,148121,null,null
Dennis the Menace,http://www.boxofficemojo.com/movies/?id=dennisthemenace.htm,06/25/1993,PG,96,9331139,2085,51270765,66000000,117270765
The Departed,http://www.boxofficemojo.com/movies/?id=departed.htm,10/06/2006,R,150,26887467,3017,132384315,157463039,289847354
Departures,http://www.boxofficemojo.com/movies/?id=departures.htm,05/29/2009,PG-13,130,74945,27,1498210,68434177,69932387
Der Schuh des Manitu,http://www.boxofficemojo.com/movies/?id=derschuhdesmanitu.htm,N/A,Unrated,N/A,null,null,n/a,64300000,64300000
Derailed,http://www.boxofficemojo.com/movies/?id=derailed.htm,11/11/2005,R,106,12211986,2447,36024076,21455000,57479076
Derrida,http://www.boxofficemojo.com/movies/?id=derrida.htm,10/23/2002,Unrated,84,11473,6,157200,null,null
Desbocados,http://www.boxofficemojo.com/movies/?id=desbocados.htm,02/27/2009,R,88,22997,20,27908,2124,30032
The Descendants,http://www.boxofficemojo.com/movies/?id=descendents.htm,11/16/2011,R,115,4380138,2038,82584160,94659025,177243185
Descent,http://www.boxofficemojo.com/movies/?id=descent07.htm,08/10/2007,NC-17,100,8411,2,15233,null,null
The Descent,http://www.boxofficemojo.com/movies/?id=descent.htm,08/04/2006,R,99,8911330,2095,26024456,31026597,57051053
Desert Bayou,http://www.boxofficemojo.com/movies/?id=desertbayou.htm,10/05/2007,Unrated,90,6976,1,14350,null,null
Desert Bloom,http://www.boxofficemojo.com/movies/?id=desertbloom.htm,04/18/1986,PG,105,22797,15,416393,null,null
Desert Blue,http://www.boxofficemojo.com/movies/?id=desertblue.htm,06/04/1999,R,90,13092,9,100590,null,null
Desert Dancer,http://www.boxofficemojo.com/movies/?id=desertdancer.htm,04/10/2015,PG-13,N/A,40763,23,40763,null,null
Desert Flower,http://www.boxofficemojo.com/movies/?id=desertflower.htm,03/18/2011,R,124,7657,8,44348,14587029,14631377
Desert Hearts,http://www.boxofficemojo.com/movies/?id=deserthearts.htm,03/07/1986,R,94,null,null,2492088,null,null
Deserted Station,http://www.boxofficemojo.com/movies/?id=desertedstation.htm,07/02/2004,Unrated,88,841,1,74791,null,null
